city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
krakow,3,114.0,4.0,4.0,4.0,1912.0,50.0580449,19.9178074,1.5,9.0,0.285,0.475,0.542,0.951,0.286,1.041,0.452,brick,1,0,0,1,0,0,1899000
krakow,1,75.0,3.0,4.0,10.0,2021.0,50.057368,19.963338,1.79,16.0,0.41,0.132,0.338,0.374,0.19,0.673,0.208,brick,1,0,1,1,0,0,1870000
krakow,3,36.7,2.0,3.0,4.0,1915.0,50.0635065,19.9328658,1.0,177.0,0.122,0.159,0.212,0.266,0.026,0.212,0.073,brick,0,0,1,0,0,0,810000
krakow,3,94.2,4.0,3.0,4.0,1915.0,50.0635065,19.9328658,1.0,177.0,0.122,0.159,0.212,0.266,0.026,0.212,0.073,brick,0,0,1,0,0,0,1507200
krakow,3,113.5,5.0,1.0,4.0,1915.0,50.0635065,19.9328658,1.0,177.0,0.122,0.159,0.212,0.266,0.026,0.212,0.073,brick,0,0,1,0,0,1,1816000
krakow,1,34.59,2.0,4.0,5.0,2022.0,50.0449412,19.957298,1.77,28.0,0.21,0.563,0.257,0.554,0.018,1.146,0.053,brick,1,0,0,1,0,0,847455
krakow,1,32.98,1.0,2.0,5.0,2021.0,50.0722996,19.9556123,2.25,12.0,0.511,0.375,0.307,0.365,0.197,0.961,0.097,brick,1,1,1,1,0,0,808010
krakow,3,89.67,4.0,6.0,7.0,1952.0,50.05218,19.94847,0.8,121.0,0.178,0.708,0.126,0.447,0.002,0.545,0.136,brick,1,0,1,1,0,1,2500000
krakow,3,64.0,3.0,2.0,2.0,1929.0,50.04994699,19.92636681,1.05,23.0,0.15,0.648,0.155,0.18,0.014,0.892,0.152,brick,1,0,0,1,0,0,1299000
krakow,3,94.2,4.0,5.0,5.0,1936.0,50.0577001,19.9263671,0.9,24.0,0.237,0.177,0.178,0.79,0.142,0.72,0.157,brick,1,0,0,1,0,1,1600000
krakow,3,114.0,6.0,4.0,4.0,1910.0,50.0559857,19.9189418,1.39,11.0,0.146,0.232,0.334,0.711,0.374,0.897,0.233,brick,1,0,0,1,0,0,1799000
krakow,1,78.0,3.0,4.0,4.0,2009.0,50.08409,19.90352,4.06,12.0,0.102,0.989,0.06,0.207,0.3,1.393,0.428,brick,1,1,1,1,0,0,1200000
krakow,2,49.15,2.0,5.0,5.0,2020.0,50.0472809,19.9407235,0.91,54.0,0.183,0.088,0.505,0.075,0.113,0.169,0.063,brick,1,1,1,1,0,0,1104701
krakow,3,49.1,2.0,5.0,5.0,1930.0,50.047494,19.9419376,0.9,76.0,0.174,0.031,0.491,0.122,0.111,0.233,0.028,brick,1,0,1,1,0,0,1104701
krakow,1,33.8,1.0,2.0,5.0,2020.0,50.0692621,19.95353222,1.89,26.0,0.189,0.345,0.391,0.556,0.217,0.786,0.362,brick,1,1,1,1,0,0,828100
krakow,1,114.0,5.0,2.0,2.0,2017.0,50.0450024,19.9509301,1.45,41.0,0.112,0.672,0.043,0.492,0.043,0.932,0.112,brick,1,0,0,1,0,0,1760000
poznan,2,63.4,3.0,4.0,4.0,1983.0,52.44612947,16.91726089,4.43,4.0,0.75,1.065,0.86,0.422,0.605,2.864,0.363,concreteSlab,1,0,0,0,0,1,619999
poznan,2,56.97,3.0,3.0,4.0,1973.0,52.3688,16.8856,5.51,0.0,0.557,0.676,1.0,0.566,0.542,1.64,0.794,concreteSlab,0,1,1,0,0,1,455000
poznan,2,48.4,2.0,15.0,16.0,1980.0,52.3881,16.9473,2.34,23.0,0.255,0.464,0.257,0.161,0.07,1.964,0.208,concreteSlab,1,1,1,1,0,1,545000
poznan,2,70.2,3.0,3.0,3.0,2008.0,52.44569126,16.86964772,6.14,5.0,0.834,1.229,0.315,0.524,0.022,1.665,0.29,brick,1,1,1,0,0,0,598000
poznan,2,44.5,2.0,2.0,4.0,1970.0,52.3704,16.9065,4.61,18.0,0.197,0.93,0.204,0.187,0.337,0.265,0.141,brick,0,1,0,0,0,1,405000
poznan,2,95.0,4.0,3.0,6.0,1997.0,52.405,16.9279,0.61,127.0,0.312,0.321,0.229,0.581,0.04,0.89,0.139,brick,0,1,1,1,0,0,1350000
poznan,3,72.0,3.0,1.0,3.0,1915.0,52.3952774,16.9017246,2.69,26.0,0.178,0.505,0.04,0.306,0.054,0.974,0.026,brick,1,0,0,0,0,1,699000
poznan,2,51.1,2.0,2.0,14.0,2019.0,52.3978164,16.8619327,5.12,14.0,0.15,0.278,0.863,0.78,0.177,1.965,0.284,brick,1,0,1,1,0,0,627000
poznan,3,52.08,3.0,4.0,4.0,1905.0,52.4089,16.9426,0.49,41.0,0.273,0.042,0.395,0.25,0.102,0.215,0.312,brick,0,0,0,0,0,1,515000
poznan,3,93.4,3.0,5.0,5.0,1930.0,52.4135546,16.9144183,1.57,22.0,0.382,1.268,0.332,0.181,0.155,0.478,0.325,brick,0,1,0,1,0,0,749000
poznan,2,36.0,2.0,4.0,4.0,1960.0,52.3676,16.9103,4.8,19.0,0.094,1.075,0.476,0.149,0.253,0.169,0.134,brick,0,1,0,0,0,1,340000
poznan,2,48.8,2.0,1.0,11.0,1980.0,52.4653,16.9057,6.7,9.0,0.167,0.439,0.514,0.222,0.386,3.999,0.284,concreteSlab,0,0,0,1,0,1,469000
poznan,2,37.0,2.0,2.0,6.0,1965.0,52.3904,16.8773,4.41,7.0,0.116,0.663,0.216,0.505,0.281,2.065,0.163,brick,1,1,1,1,0,1,418000
poznan,2,98.0,4.0,2.0,3.0,2003.0,52.45054003,16.94633415,4.8,14.0,0.362,0.86,0.023,0.511,0.131,4.117,0.123,brick,0,0,0,0,0,0,800000
poznan,2,53.6,2.0,2.0,3.0,2010.0,52.406,16.9835,3.26,6.0,0.33,1.415,0.487,0.723,0.263,1.04,0.375,brick,1,0,1,1,0,0,620000
poznan,3,71.1,4.0,2.0,2.0,1905.0,52.394168,16.9215783,1.8,32.0,0.315,0.789,0.204,0.052,0.109,0.351,0.065,brick,0,0,1,0,0,1,599000
poznan,2,64.0,2.0,16.0,16.0,1973.0,52.4383504,16.9268853,3.44,12.0,0.326,1.15,0.286,0.354,0.222,2.748,0.308,concreteSlab,1,1,0,1,0,0,638000
poznan,2,52.9,3.0,2.0,4.0,1978.0,52.43223,16.92995,2.73,22.0,0.295,0.924,0.292,0.077,0.166,2.062,0.288,concreteSlab,0,0,1,0,0,1,499000
poznan,2,47.1,2.0,3.0,3.0,1956.0,52.4112862,16.9613706,1.79,22.0,0.063,1.125,0.499,0.163,0.186,0.904,0.156,brick,0,0,1,0,0,1,490000
poznan,2,55.19,3.0,5.0,5.0,2020.0,52.3871941070911,16.9655930563889,3.07,4.0,0.502,0.631,0.538,0.428,0.421,2.718,0.412,brick,1,1,1,1,1,0,799000
poznan,2,55.0,3.0,3.0,4.0,1961.0,52.3864,16.8439,6.66,7.0,0.476,0.509,0.769,0.073,0.073,0.701,0.236,brick,0,0,1,0,0,1,500000
poznan,2,53.6,2.0,2.0,3.0,2010.0,52.406,16.9835,3.26,6.0,0.33,1.415,0.487,0.723,0.263,1.04,0.375,brick,1,0,1,1,0,0,620000
poznan,3,67.0,3.0,1.0,3.0,1935.0,52.3931,16.9038,2.71,22.0,0.177,0.61,0.241,0.199,0.18,0.842,0.16,brick,0,0,0,0,0,1,670000
poznan,1,47.54,3.0,1.0,5.0,2017.0,52.3871368,16.9595226,2.82,6.0,0.421,0.703,0.327,0.584,0.672,2.457,0.362,brick,1,1,0,1,0,0,664000
poznan,2,33.0,2.0,3.0,4.0,1992.0,52.38793662,16.95705414,2.65,12.0,0.341,0.616,0.261,0.49,0.649,2.41,0.215,concreteSlab,1,0,0,0,0,1,399999
poznan,2,76.9,3.0,11.0,16.0,1984.0,52.3924,16.9457,1.85,15.0,0.17,0.949,0.255,0.119,0.248,1.652,0.166,concreteSlab,1,0,1,1,0,1,750000
poznan,2,63.5,3.0,16.0,16.0,1979.0,52.40625,16.92843,0.52,141.0,0.347,0.313,0.295,0.51,0.063,0.831,0.12,concreteSlab,0,1,0,1,0,0,539000
poznan,2,41.17,2.0,6.0,6.0,2022.0,52.37712542,16.95074558,3.57,7.0,0.256,0.305,0.293,0.356,0.284,1.297,0.295,brick,1,1,1,1,0,0,599000
poznan,2,37.5,2.0,8.0,10.0,1970.0,52.3838,16.9204,2.87,5.0,0.146,0.553,0.49,0.75,0.6,1.22,0.141,concreteSlab,0,0,1,1,0,1,369000
poznan,3,47.51,2.0,3.0,4.0,1905.0,52.4089,16.9426,0.49,41.0,0.273,0.042,0.395,0.25,0.102,0.215,0.312,brick,0,0,0,0,0,1,405000
poznan,2,84.8,4.0,3.0,3.0,2012.0,52.40711502,16.9376725,0.17,116.0,0.163,0.409,0.07,0.363,0.036,0.364,0.033,brick,1,0,1,1,0,0,899000
poznan,2,63.5,3.0,4.0,4.0,1990.0,52.4456,16.9446,4.24,9.0,0.635,0.743,0.473,0.047,0.223,3.57,0.288,concreteSlab,0,0,1,0,0,1,635000
poznan,3,49.0,2.0,3.0,3.0,1960.0,52.39071066,16.89321433,3.45,22.0,0.322,0.335,0.172,0.276,0.295,1.602,0.128,brick,1,1,0,0,1,1,585000
poznan,2,38.1,2.0,9.0,12.0,1973.0,52.43698,16.94144,3.26,20.0,0.283,0.253,0.089,0.31,0.256,2.634,0.166,concreteSlab,0,1,0,1,0,0,385000
poznan,3,87.1,3.0,2.0,4.0,1930.0,52.3972778,16.9064168,2.3,17.0,0.327,0.871,0.351,0.64,0.121,0.723,0.245,brick,1,0,1,0,0,1,840000
poznan,2,57.1,3.0,2.0,5.0,2023.0,52.38836196,16.85032744,6.18,8.0,0.759,0.927,0.289,0.467,0.098,0.756,0.497,brick,1,0,1,1,0,0,760000
poznan,2,76.85,4.0,2.0,5.0,2018.0,52.4189711,16.8791323,4.02,6.0,0.182,0.59,0.258,0.092,0.462,1.516,0.276,brick,1,1,0,1,0,0,1249000
poznan,3,135.7,4.0,1.0,4.0,1910.0,52.3967078,16.9224236,1.53,31.0,0.283,0.517,0.035,0.131,0.042,0.065,0.088,brick,1,0,1,0,0,0,1080000
poznan,2,31.0,1.0,11.0,11.0,1976.0,52.36893,16.99127,5.75,1.0,1.283,2.262,1.397,1.016,0.377,3.893,0.712,concreteSlab,1,0,0,1,0,0,349000
poznan,3,101.3,3.0,1.0,5.0,1904.0,52.4055,16.93122,0.4,139.0,0.159,0.106,0.091,0.675,0.083,0.784,0.066,brick,0,0,0,1,0,1,1063650
poznan,2,64.8,3.0,1.0,11.0,1987.0,52.37910357,16.96410942,3.74,11.0,0.262,1.088,0.371,0.185,0.553,2.211,0.214,concreteSlab,1,0,0,1,0,1,690000
poznan,2,61.69,3.0,1.0,3.0,2003.0,52.43305111,16.9141245,3.15,6.0,0.165,0.851,0.147,0.163,0.294,2.221,0.247,brick,1,1,1,0,0,1,648000
poznan,3,85.0,4.0,2.0,3.0,1966.0,52.38580116,16.91525535,2.82,14.0,0.277,0.365,0.104,0.513,0.468,0.962,0.091,brick,0,0,0,0,0,1,649000
poznan,3,92.4,3.0,1.0,5.0,1907.0,52.4507982,16.9203223,4.88,10.0,0.516,0.725,0.326,0.422,0.297,3.331,0.315,brick,0,1,0,0,0,0,799000
poznan,1,53.38,3.0,1.0,3.0,2023.0,52.39805556,16.87555556,4.22,7.0,0.549,0.86,0.66,0.117,0.311,2.499,0.199,brick,1,1,1,1,0,1,725000
poznan,2,144.5,5.0,1.0,5.0,2008.0,52.40704953,16.93776556,0.18,116.0,0.154,0.411,0.078,0.368,0.038,0.367,0.023,brick,1,0,1,1,0,0,1495575
poznan,1,70.92,4.0,2.0,4.0,2008.0,52.39442637,16.98454857,3.64,9.0,0.495,0.97,0.399,0.387,0.196,2.327,0.195,brick,1,0,1,0,0,0,795000
poznan,1,131.48,4.0,1.0,5.0,2005.0,52.411,16.9407,0.49,49.0,0.124,0.241,0.131,0.12,0.159,0.115,0.297,brick,1,0,1,1,0,0,1400000
poznan,1,61.99,3.0,1.0,13.0,2014.0,52.3600021,16.9075143,5.66,3.0,0.625,1.116,0.593,0.312,0.681,1.021,0.232,brick,1,1,0,1,0,1,669000
poznan,3,98.9,5.0,1.0,4.0,1920.0,52.4029998,16.903429,2.25,23.0,0.116,0.573,0.339,0.779,0.139,1.1,0.326,brick,0,0,1,0,0,1,849000
poznan,3,98.9,5.0,1.0,4.0,1920.0,52.399734,16.905032,2.26,17.0,0.299,0.675,0.107,0.843,0.095,0.949,0.018,brick,0,0,1,0,0,1,849000
poznan,3,127.73,4.0,1.0,4.0,1912.0,52.4092,16.9382,0.23,98.0,0.14,0.312,0.242,0.142,0.085,0.157,0.037,brick,1,0,0,0,0,1,1137000
bialystok,2,39.9,3.0,5.0,5.0,1993.0,53.1152303,23.1455157,2.01,9.0,0.548,0.843,0.565,0.517,0.106,1.687,0.193,brick,0,0,0,1,0,0,319000
bialystok,2,58.7,3.0,1.0,4.0,1998.0,53.1473211,23.17560858,2.55,8.0,0.498,0.265,0.421,0.463,0.409,0.865,0.404,brick,1,0,1,0,0,1,630000
bialystok,2,59.5,3.0,1.0,4.0,1979.0,53.1512261,23.1233612,2.47,23.0,0.233,0.263,0.484,0.273,0.155,2.237,0.071,concreteSlab,0,0,1,0,0,1,399990
bialystok,2,55.0,3.0,3.0,3.0,2023.0,53.144026,23.2018912,3.96,1.0,0.926,1.201,1.243,0.307,0.631,2.084,0.658,brick,1,1,1,0,0,0,659400
bialystok,2,38.0,2.0,2.0,4.0,1984.0,53.153605,23.1215062,2.75,17.0,0.344,0.317,0.517,0.063,0.069,2.527,0.019,concreteSlab,0,0,1,0,0,1,359000
bialystok,2,41.5,2.0,3.0,4.0,1970.0,53.1410764,23.13639229,1.04,20.0,0.183,0.08,0.182,0.161,0.14,0.834,0.066,brick,0,0,1,0,0,1,339000
bialystok,3,77.17,3.0,3.0,3.0,1950.0,53.1346389,23.16042584,1.02,65.0,0.3,0.059,0.265,0.049,0.021,0.861,0.076,brick,0,0,1,0,0,1,599000
bialystok,1,50.39,3.0,1.0,4.0,2022.0,53.14002613,23.16518784,1.52,31.0,0.086,0.601,0.041,0.144,0.271,0.223,0.268,brick,1,1,1,1,0,0,666000
bialystok,2,80.0,4.0,4.0,4.0,1992.0,53.13080905,23.08794022,3.83,10.0,0.345,0.423,0.172,0.274,0.238,2.552,0.172,brick,1,0,1,0,0,1,570000
bialystok,2,59.7,3.0,3.0,4.0,1982.0,53.15175366,23.12082412,2.62,22.0,0.135,0.381,0.349,0.095,0.143,2.378,0.198,concreteSlab,0,0,1,0,0,1,385000
bialystok,2,47.21,2.0,1.0,10.0,1984.0,53.1535756,23.1136802,3.08,7.0,0.512,0.224,0.35,0.427,0.301,2.828,0.455,concreteSlab,0,0,1,1,0,1,379000
bialystok,1,55.48,3.0,7.0,7.0,2011.0,53.13520665,23.12253606,1.53,7.0,0.368,0.649,0.78,0.405,0.357,1.232,0.228,brick,1,1,1,1,0,0,629900
bialystok,2,49.0,2.0,1.0,3.0,2011.0,53.1260965,23.1927185,3.27,3.0,0.295,0.426,0.82,0.615,0.484,2.066,0.635,brick,1,1,1,0,0,0,485000
bialystok,2,67.3,3.0,3.0,4.0,1989.0,53.1225756,23.0975046,3.4,15.0,0.325,1.539,0.2,0.281,0.32,1.783,0.215,concreteSlab,0,0,1,0,0,1,424000
bialystok,2,54.21,3.0,2.0,4.0,1969.0,53.14077246,23.13122463,1.25,20.0,0.165,0.398,0.168,0.298,0.465,0.985,0.16,brick,0,0,1,0,0,1,345000
bialystok,3,44.75,2.0,2.0,3.0,1956.0,53.12349577,23.1717968,2.08,28.0,0.121,0.197,0.195,0.205,0.108,0.765,0.067,brick,1,0,0,0,0,0,499000
bialystok,2,87.0,3.0,1.0,4.0,1996.0,53.1117803,23.1427442,2.4,12.0,0.449,0.484,0.358,0.3,0.271,1.795,0.189,brick,1,1,1,0,0,1,693000
bialystok,1,49.63,2.0,7.0,7.0,2012.0,53.1463616,23.1329616,1.66,16.0,0.233,0.45,0.583,0.231,0.176,1.465,0.157,brick,1,0,1,1,0,1,486000
bialystok,2,54.1,3.0,2.0,3.0,1972.0,53.1405149,23.1618405,1.36,20.0,0.183,0.454,0.25,0.073,0.241,0.43,0.376,brick,0,0,1,0,0,1,459000
bialystok,2,57.86,3.0,3.0,4.0,1974.0,53.14311623,23.17746034,2.41,19.0,0.096,0.367,0.073,0.193,0.17,0.536,0.087,concreteSlab,0,0,1,0,0,1,420000
bialystok,2,32.1,2.0,3.0,4.0,1977.0,53.14137518,23.17242883,2.02,28.0,0.245,0.446,0.44,0.288,0.091,0.172,0.112,concreteSlab,0,0,0,0,0,1,310000
gdansk,3,70.0,3.0,2.0,2.0,1900.0,54.4075617674731,18.5690878030782,8.51,9.0,0.386,0.599,0.686,0.369,0.215,1.032,0.158,brick,1,1,0,0,1,1,1074777
gdansk,2,50.4,2.0,3.0,4.0,1953.0,54.3774,18.6106,4.22,45.0,0.161,0.223,0.408,0.168,0.223,0.279,0.097,brick,0,0,0,0,0,1,639000
gdansk,3,60.0,2.0,1.0,1.0,1910.0,54.41050225,18.63189207,6.95,18.0,0.121,1.845,0.344,0.218,0.056,3.77,0.464,brick,0,0,0,0,0,0,775000
gdansk,3,85.5,3.0,3.0,3.0,1930.0,54.3569963,18.6558393,0.85,36.0,0.093,0.327,0.221,0.309,0.221,0.371,0.246,brick,1,0,0,0,0,1,899000
gdansk,1,76.1,3.0,1.0,4.0,2006.0,54.3679578,18.59273389,4.5,1.0,0.78,1.279,0.659,0.667,0.34,1.526,0.833,brick,1,1,1,0,0,0,1199900
gdansk,3,44.0,2.0,1.0,3.0,1950.0,54.35085865,18.64975683,0.34,124.0,0.417,0.511,0.052,0.221,0.01,0.515,0.156,brick,1,1,0,0,0,1,849000
gdansk,1,67.1,3.0,10.0,18.0,2017.0,54.408811,18.5889116,7.85,23.0,0.31,0.829,0.371,0.197,0.136,1.416,0.121,brick,1,1,1,1,0,0,1480000
gdansk,3,127.9,6.0,2.0,3.0,1920.0,54.38171647,18.61412287,4.44,41.0,0.18,0.181,0.079,0.188,0.037,0.494,0.091,brick,1,1,0,0,0,1,1199000
gdansk,2,57.2,3.0,4.0,10.0,1980.0,54.35699525,18.5836335,4.66,22.0,0.5,0.753,0.334,0.234,0.118,2.866,0.168,concreteSlab,0,0,1,1,0,1,650000
gdansk,1,48.3,2.0,3.0,5.0,2010.0,54.3504568,18.6598107,0.37,94.0,0.401,0.966,0.377,0.261,0.047,0.809,0.334,brick,1,0,0,1,0,0,1159000
gdansk,2,54.0,3.0,2.0,4.0,1970.0,54.4052,18.6026,7.06,17.0,0.341,1.796,0.436,0.324,0.279,2.371,0.16,concreteSlab,0,0,1,0,0,1,620000
gdansk,2,69.0,3.0,1.0,3.0,1997.0,54.3221012706364,18.6190300672665,3.8,4.0,0.662,2.235,0.319,0.058,0.207,3.537,0.351,brick,0,1,1,0,0,1,775000
gdansk,2,70.0,3.0,2.0,3.0,1950.0,54.3850059158295,18.5809590765236,6.19,9.0,0.327,1.048,0.243,0.441,0.073,1.823,0.213,brick,0,0,0,0,0,0,999000
gdansk,1,68.65,3.0,5.0,12.0,2021.0,54.4136216,18.6016258,7.92,13.0,0.374,1.358,0.527,0.244,0.213,1.963,0.455,brick,1,1,0,1,0,0,1750000
gdansk,3,107.0,4.0,2.0,4.0,1910.0,54.351678,18.65574,0.27,132.0,0.136,0.672,0.113,0.042,0.07,0.531,0.249,brick,1,0,1,0,0,0,1150000
gdansk,3,107.0,4.0,2.0,4.0,1910.0,54.351678,18.65574,0.27,132.0,0.136,0.672,0.113,0.042,0.07,0.531,0.249,brick,1,0,1,0,0,0,1150000
gdansk,2,38.0,2.0,4.0,4.0,1970.0,54.4156346,18.5922401,8.4,23.0,0.27,0.762,0.147,0.101,0.35,1.331,0.157,concreteSlab,1,0,0,0,0,1,635000
gdansk,1,84.82,4.0,7.0,17.0,2013.0,54.4019237,18.5903728,7.17,9.0,0.526,1.329,0.496,0.587,0.058,2.038,0.186,brick,1,1,1,1,0,0,1379000
gdansk,1,77.03,3.0,3.0,3.0,2015.0,54.3995436,18.6270913,5.85,3.0,0.36,1.143,0.559,0.365,0.726,2.526,0.901,brick,1,0,1,1,1,0,1490000
gdansk,1,65.09,3.0,1.0,5.0,2019.0,54.351566,18.6680661,0.92,10.0,0.384,1.306,0.335,0.313,0.436,0.681,0.587,brick,1,1,0,1,0,0,1210000
gdansk,2,66.2,3.0,5.0,7.0,1986.0,54.3418385,18.6221713,2.25,13.0,0.163,0.764,0.213,0.069,0.202,2.306,0.286,concreteSlab,0,1,1,1,0,1,699000
gdansk,3,76.0,3.0,3.0,3.0,1950.0,54.4181528,18.5779184,9.11,18.0,0.324,0.328,0.239,0.208,0.351,0.43,0.047,brick,1,0,0,0,0,1,895000
gdansk,2,53.4,2.0,1.0,4.0,1985.0,54.3386220826397,18.6241502906374,2.3,12.0,0.188,1.141,0.325,0.245,0.131,2.494,0.151,concreteSlab,0,1,1,0,0,0,599000
gdansk,2,44.9,2.0,2.0,3.0,2022.0,54.3073,18.6026,5.76,2.0,1.112,3.076,0.604,0.444,0.394,2.07,0.561,brick,1,0,1,1,0,1,555000
gdansk,1,62.49,3.0,14.0,16.0,2021.0,54.3925375,18.6453996,4.84,12.0,0.145,0.192,1.31,0.223,0.361,2.213,0.335,brick,1,1,1,1,0,1,1190000
gdansk,1,45.0,2.0,1.0,5.0,2019.0,54.4148,18.5643,9.33,10.0,0.641,0.911,0.803,0.315,0.417,0.527,0.412,concreteSlab,1,1,1,1,0,0,1077000
gdansk,1,56.28,3.0,3.0,16.0,2021.0,54.3586519,18.5876057,4.45,21.0,0.326,0.879,0.196,0.102,0.055,2.576,0.03,brick,1,1,0,1,0,0,870000
gdansk,2,47.0,2.0,2.0,3.0,1967.0,54.3592,18.7141,4.02,9.0,0.294,4.094,0.337,0.351,1.86,2.828,0.193,concreteSlab,0,0,1,0,0,1,470000
gdansk,1,65.0,3.0,1.0,4.0,2022.0,54.389097,18.6494769,4.43,0.0,0.59,0.575,1.458,0.686,0.774,2.122,0.797,brick,1,1,0,1,0,0,1019000
gdansk,2,63.2,4.0,3.0,4.0,1975.0,54.3535,18.5999,3.56,10.0,0.192,0.819,0.421,0.192,0.43,2.819,0.446,concreteSlab,0,0,1,0,0,1,640000
gdansk,3,60.0,3.0,1.0,2.0,1950.0,54.3520826,18.648482,0.49,107.0,0.444,0.358,0.131,0.344,0.068,0.402,0.06,brick,0,1,0,0,0,0,779000
gdansk,1,40.65,2.0,3.0,5.0,2023.0,54.3117,18.5911,5.86,4.0,0.537,2.502,0.359,0.707,0.278,1.408,0.409,concreteSlab,1,0,0,1,0,0,575000
gdansk,3,49.5,3.0,1.0,2.0,1951.0,54.34903485,18.64819229,0.41,102.0,0.504,0.651,0.027,0.094,0.009,0.732,0.23,brick,0,1,0,0,0,1,899000
gdansk,1,47.91,2.0,2.0,5.0,2022.0,54.3801701,18.5876098,5.52,30.0,0.461,0.69,0.305,0.186,0.023,1.268,0.305,brick,1,1,0,1,0,0,839000
gdansk,3,75.7,3.0,2.0,3.0,1920.0,54.3459029,18.6411303,0.94,15.0,0.084,0.604,0.549,0.559,0.329,1.23,0.458,brick,0,0,0,0,0,0,750000
gdansk,3,91.44,4.0,1.0,5.0,1920.0,54.3809,18.6002,4.96,38.0,0.306,0.147,0.153,0.463,0.049,0.499,0.051,brick,0,0,1,0,0,0,1100000
gdansk,2,77.9,4.0,4.0,4.0,2016.0,54.3324432,18.55031504,7.01,3.0,1.31,2.678,0.991,0.199,0.795,3.084,0.482,brick,1,1,1,1,0,1,724000
gdansk,1,43.19,2.0,2.0,4.0,2021.0,54.3782,18.5964,4.94,19.0,0.128,0.24,0.178,0.277,0.138,0.694,0.339,brick,1,0,0,1,0,0,998000
gdansk,1,110.0,5.0,1.0,2.0,2010.0,54.33324177,18.59032631,4.52,9.0,0.45,0.131,0.457,0.457,0.18,3.145,0.357,brick,1,1,1,0,0,1,1099990
gdansk,1,75.83,4.0,4.0,6.0,2022.0,54.3504199,18.6620515,0.51,76.0,0.521,1.026,0.429,0.4,0.114,0.923,0.304,brick,1,1,1,1,0,0,1430000
gdansk,1,78.64,4.0,1.0,3.0,2020.0,54.4132,18.5463,9.97,1.0,0.627,1.976,0.86,0.678,0.4,1.693,0.808,brick,1,0,1,1,0,0,2168000
gdansk,2,62.0,3.0,4.0,6.0,1960.0,54.34629045,18.65121218,0.4,79.0,0.186,0.507,0.311,0.224,0.182,1.019,0.145,concreteSlab,1,1,1,1,0,1,822000
gdansk,1,55.91,2.0,7.0,13.0,2019.0,54.4031162,18.62433335,6.29,3.0,0.201,1.498,0.179,0.264,0.725,2.917,0.739,brick,1,1,1,1,0,0,1015000
gdansk,3,79.1,4.0,4.0,4.0,1902.0,54.4315512,18.5654062,10.8,4.0,0.153,1.379,0.929,1.117,0.248,0.299,0.248,brick,1,0,1,0,0,0,999000
gdansk,2,42.0,2.0,4.0,5.0,2022.0,54.3121716,18.5876412,5.99,2.0,0.482,2.462,0.588,0.769,0.328,1.221,0.638,brick,1,1,1,1,0,0,595000
wroclaw,2,55.0,3.0,10.0,10.0,1980.0,51.07603,17.03419,3.87,11.0,0.681,0.355,0.527,0.248,0.458,1.166,0.124,concreteSlab,0,0,0,1,0,1,549000
wroclaw,3,83.0,3.0,3.0,4.0,1906.0,51.0997884,17.0176238,1.48,26.0,0.067,0.788,0.468,0.156,0.08,0.636,0.258,brick,1,1,1,0,0,1,820000
wroclaw,1,30.7,1.0,1.0,4.0,2014.0,51.1196849,17.0326026,1.02,37.0,0.148,0.175,0.25,0.171,0.01,0.436,0.131,brick,1,0,0,1,0,0,719997
wroclaw,1,28.68,1.0,1.0,4.0,2014.0,51.1196849,17.0326026,1.02,37.0,0.148,0.175,0.25,0.171,0.01,0.436,0.131,brick,1,0,0,1,0,0,687997
wroclaw,1,40.6,2.0,3.0,5.0,2010.0,51.1003353,16.999775,2.39,10.0,0.458,1.479,0.577,0.112,0.674,1.202,0.426,brick,1,1,1,1,0,1,749997
wroclaw,2,54.0,3.0,7.0,10.0,1980.0,51.12555949,16.99829578,2.75,9.0,0.086,0.493,0.301,0.297,0.135,0.527,0.153,concreteSlab,0,0,1,0,0,1,630000
wroclaw,1,97.78,3.0,2.0,3.0,1988.0,51.1036,17.1112,5.74,8.0,0.099,3.029,0.685,0.052,0.611,2.627,0.006,brick,0,0,1,0,0,0,999000
wroclaw,1,42.09,2.0,3.0,4.0,2023.0,51.1269717,16.9935791,3.11,19.0,0.189,0.191,0.266,0.326,0.32,0.766,0.206,brick,1,1,1,0,0,0,765000
wroclaw,2,34.0,1.0,1.0,4.0,1959.0,51.10224201,17.03435534,0.99,45.0,0.059,0.543,0.063,0.204,0.053,0.105,0.111,brick,1,0,0,0,0,1,520000
wroclaw,3,54.19,2.0,1.0,4.0,1930.0,51.1241638,17.0520763,2.16,22.0,0.358,0.219,0.338,0.187,0.38,1.045,0.172,brick,1,0,1,0,0,1,660000
wroclaw,1,35.01,2.0,2.0,5.0,1998.0,51.0839248,17.0248102,3.0,11.0,0.317,0.953,0.815,0.392,0.518,0.169,0.119,brick,0,0,0,1,1,0,520000
wroclaw,1,56.48,2.0,4.0,8.0,2013.0,51.0694284,17.0003076,5.03,11.0,0.358,0.256,0.51,0.199,0.251,1.924,0.109,brick,1,1,0,1,0,0,875000
